student_id,entrance_rank,category,preferred_branch,preferred_state,annual_budget_lakhs,hostel_needed,college_id,college_name,tier,branch_id,branch_code,closing_rank,tuition_fee,avg_placement_lpa,admitted
205,6121,General,AI_DS,Punjab,3.75,0,79,Horizon Ahmedabad Polytechnic & Tech Campus,Tier 3,2,AI_DS,13479,3.22,8.3,1
206,16630,General,IT,Odisha,3.64,0,104,Summit Jaipur Polytechnic & Tech Campus,Tier 2,4,IT,3462,3.22,10.0,0
207,3647,OBC,CSE,Odisha,1.18,0,16,RV College of Engineering,Tier 2,1,CSE,5277,3.2,15.5,1
208,6441,EWS,ECE,Delhi,3.06,1,79,Horizon Ahmedabad Polytechnic & Tech Campus,Tier 3,3,ECE,22908,3.22,8.3,1
209,5863,General,IT,Punjab,4.61,1,74,Summit Jaipur College of Engineering,Tier 3,4,IT,15809,2.84,5.84,1
210,22543,General,EEE,Kerala,5.46,1,65,Imperial Ahmedabad Institute of Technology,Tier 3,5,EEE,14600,1.64,6.24,0
211,1380,General,CSE,Telangana,4.99,1,123,Pioneer Bhubaneswar Polytechnic & Tech Campus,Tier 3,1,CSE,15034,1.74,8.04,1
212,18217,General,ME,Gujarat,4.54,1,94,Summit Kochi Institute of Technology,Tier 2,6,ME,2366,4.12,7.84,0
213,35671,General,CHE,Madhya Pradesh,1.79,1,80,Vanguard Lucknow Institute of Technology,Tier 3,8,CHE,12283,1.36,4.66,0
214,773,EWS,BIOTECH,Punjab,5.98,1,43,Horizon Noida Institute of Technology,Tier 3,10,BIOTECH,15735,3.38,6.44,1
215,13967,OBC,CSE,Telangana,4.89,0,45,Global Kochi Polytechnic & Tech Campus,Tier 3,1,CSE,29429,1.72,6.85,1
216,4869,General,AERO,Karnataka,3.82,0,63,Horizon Chennai Institute of Technology,Tier 3,9,AERO,14766,1.84,7.59,1
217,14515,EWS,CSE,Kerala,4.73,0,25,Jadavpur University,Tier 2,1,CSE,4122,0.25,15.8,0
218,25348,SC,ECE,Telangana,1.12,0,7,IIT Guwahati,Tier 1,3,ECE,1165,2.2,19.5,0
219,1088,General,AERO,Assam,2.61,0,129,Global Chennai College of Engineering,Tier 2,9,AERO,3133,4.47,9.66,1
220,37295,SC,EEE,Uttarakhand,1.39,0,80,Vanguard Lucknow Institute of Technology,Tier 3,5,EEE,43997,1.36,4.66,1
221,17669,EWS,AERO,Assam,5.1,0,73,Summit Ahmedabad Polytechnic & Tech Campus,Tier 3,9,AERO,20368,2.91,5.54,1
222,2827,SC,EEE,Madhya Pradesh,2.38,0,115,Apex Chandigarh College of Engineering,Tier 3,5,EEE,47950,3.2,5.46,1
223,1357,OBC,ME,West Bengal,5.04,0,77,Zenith Jaipur College of Engineering,Tier 3,6,ME,22656,2.2,5.84,1
224,45050,SC,CHE,Telangana,3.08,1,127,National Ahmedabad Polytechnic & Tech Campus,Tier 3,8,CHE,41640,1.48,6.32,0
225,111021,General,AI_DS,Delhi,2.69,1,31,Metropolitan Bhubaneswar Institute of Technology,Tier 3,2,AI_DS,14356,1.52,7.46,0
226,1167,OBC,CHE,Gujarat,3.3,0,90,Global Jaipur University of Engineering,Tier 3,8,CHE,22450,1.78,5.27,1
227,8277,OBC,BIOTECH,Telangana,5.99,1,20,PSG College of Technology,Tier 2,10,BIOTECH,4259,1.65,12.5,0
228,29712,General,IT,Maharashtra,2.59,1,69,Summit Jaipur College of Engineering,Tier 2,4,IT,3402,3.83,7.87,0
229,7189,SC,ECE,Punjab,4.74,0,100,Imperial Bengaluru University of Engineering,Tier 3,3,ECE,50152,1.73,7.94,1
230,537,General,AERO,Telangana,5.25,0,71,Imperial Lucknow Polytechnic & Tech Campus,Tier 3,9,AERO,14240,2.71,7.5,1
231,2849,General,BIOTECH,Punjab,1.53,0,105,Summit Noida Polytechnic & Tech Campus,Tier 2,10,BIOTECH,2457,3.76,10.34,0
232,232,General,CE,West Bengal,2.17,1,48,National Lucknow Institute of Technology,Tier 2,7,CE,2338,3.18,8.49,0
233,20378,General,CHE,Madhya Pradesh,3.97,1,25,Jadavpur University,Tier 2,8,CHE,2741,0.25,15.8,0
234,19235,EWS,CE,Gujarat,5.69,0,8,BITS Pilani,Tier 1,7,CE,331,5.5,22.0,0
235,22055,General,ECE,Assam,2.93,1,46,National Bhubaneswar College of Engineering,Tier 2,3,ECE,3035,4.22,8.45,0
236,24327,OBC,IT,Telangana,5.28,0,52,Summit Chandigarh College of Engineering,Tier 2,4,IT,6345,2.66,9.88,0
237,25966,OBC,AERO,Odisha,4.8,1,65,Imperial Ahmedabad Institute of Technology,Tier 3,9,AERO,27982,1.64,6.24,1
238,16386,General,AERO,Maharashtra,3.57,0,4,IIT Kharagpur,Tier 1,9,AERO,274,2.35,21.5,0
239,32384,OBC,AI_DS,Maharashtra,3.35,0,120,National Bhubaneswar University of Engineering,Tier 3,2,AI_DS,28019,2.04,8.14,0
240,12883,General,AERO,Odisha,5.23,1,99,Zenith Lucknow University of Engineering,Tier 3,9,AERO,15356,2.78,8.27,1
241,39037,General,ME,Delhi,5.16,1,23,Manipal Institute of Technology,Tier 2,6,ME,2576,3.85,11.5,0
242,9507,OBC,CHE,Odisha,1.8,1,99,Zenith Lucknow University of Engineering,Tier 3,8,CHE,23956,2.78,8.27,1
243,11831,SC,ECE,Karnataka,2.33,0,87,Global Kochi Institute of Technology,Tier 3,3,ECE,51390,1.62,7.69,1
244,42962,OBC,EEE,Maharashtra,5.1,0,25,Jadavpur University,Tier 2,5,EEE,5121,0.25,15.8,0
245,3025,OBC,ECE,Uttar Pradesh,4.24,0,3,IIT Madras,Tier 1,3,ECE,531,2.3,24.0,0
246,18180,OBC,BIOTECH,Tamil Nadu,3.13,0,75,Apex Kochi College of Engineering,Tier 2,10,BIOTECH,3910,3.16,7.75,0
247,1507,SC,CE,Assam,5.99,1,104,Summit Jaipur Polytechnic & Tech Campus,Tier 2,7,CE,8180,3.22,10.0,1
248,7360,General,AI_DS,Assam,1.04,0,85,Apex Indore Polytechnic & Tech Campus,Tier 3,2,AI_DS,14563,3.42,7.73,1
249,15112,EWS,ME,Telangana,2.51,0,15,IIIT Allahabad,Tier 1,6,ME,307,2.1,20.5,0
250,9551,OBC,AERO,Rajasthan,5.12,0,26,College of Engg Guindy,Tier 2,9,AERO,5626,0.35,12.0,0
251,8248,General,ECE,Uttar Pradesh,5.3,1,11,NIT Surathkal,Tier 1,3,ECE,309,1.85,16.8,0
252,1606,OBC,EEE,Gujarat,2.28,1,18,College of Engineering Pune,Tier 2,5,EEE,4799,1.45,13.2,1
253,44010,General,CHE,Tamil Nadu,1.1,1,132,National Bengaluru Polytechnic & Tech Campus,Tier 3,8,CHE,13884,1.45,6.27,0
254,9710,General,AERO,Odisha,4.57,1,10,NIT Trichy,Tier 1,9,AERO,306,1.8,17.5,0
255,12426,ST,ME,Karnataka,3.48,1,62,Apex Noida Institute of Technology,Tier 3,6,ME,57927,3.17,7.77,1
256,13822,SC,AI_DS,Madhya Pradesh,2.02,0,115,Apex Chandigarh College of Engineering,Tier 3,2,AI_DS,46178,3.2,5.46,1
257,4375,OBC,CE,Gujarat,3.5,1,1,IIT Bombay,Tier 1,7,CE,418,2.5,24.5,0
258,3885,General,ME,Uttarakhand,4.53,1,105,Summit Noida Polytechnic & Tech Campus,Tier 2,6,ME,2211,3.76,10.34,0
259,32533,SC,ME,Madhya Pradesh,3.81,0,36,Pioneer Bhubaneswar Institute of Technology,Tier 3,6,ME,38986,1.76,5.58,1
260,20105,OBC,AI_DS,Maharashtra,1.12,0,21,VIT Vellore,Tier 2,2,AI_DS,5348,2.45,9.8,0
261,2103,OBC,ME,Gujarat,3.34,1,78,Apex Indore Institute of Technology,Tier 3,6,ME,21790,2.72,6.21,1
262,20774,General,CSE,Kerala,1.58,1,38,Imperial Indore Polytechnic & Tech Campus,Tier 3,1,CSE,16462,1.77,5.55,0
263,2897,General,CHE,Odisha,1.93,0,131,Global Indore Institute of Technology,Tier 3,8,CHE,12574,3.37,7.63,1
264,9856,General,CHE,Madhya Pradesh,2.81,0,56,Vanguard Chandigarh Institute of Technology,Tier 3,8,CHE,13328,1.44,5.56,1
265,5319,General,BIOTECH,Karnataka,4.55,1,48,National Lucknow Institute of Technology,Tier 2,10,BIOTECH,2293,3.18,8.49,0
266,610,General,AERO,Telangana,1.46,1,93,Metropolitan Indore Institute of Technology,Tier 3,9,AERO,15419,2.21,4.71,1
267,10344,OBC,CSE,Uttarakhand,4.89,1,45,Global Kochi Polytechnic & Tech Campus,Tier 3,1,CSE,29429,1.72,6.85,1
268,54814,OBC,AERO,Odisha,5.32,0,129,Global Chennai College of Engineering,Tier 2,9,AERO,5337,4.47,9.66,0
269,3260,General,AERO,Odisha,5.66,0,14,MNNIT Allahabad,Tier 1,9,AERO,298,1.78,15.2,0
270,3280,General,AERO,Madhya Pradesh,2.86,0,69,Summit Jaipur College of Engineering,Tier 2,9,AERO,3016,3.83,7.87,0
271,67206,SC,CE,Tamil Nadu,5.63,1,65,Imperial Ahmedabad Institute of Technology,Tier 3,7,CE,39107,1.64,6.24,0
272,14411,General,AI_DS,Punjab,2.02,0,127,National Ahmedabad Polytechnic & Tech Campus,Tier 3,2,AI_DS,15447,1.48,6.32,1
273,2010,EWS,EEE,Uttar Pradesh,5.73,1,17,BMS College of Engineering,Tier 2,5,EEE,3863,2.9,12.8,1
274,15102,EWS,BIOTECH,Tamil Nadu,1.97,0,74,Summit Jaipur College of Engineering,Tier 3,10,BIOTECH,15658,2.84,5.84,1
275,3687,OBC,CHE,Tamil Nadu,3.02,1,28,PES University,Tier 2,8,CHE,4850,4.5,11.8,1
276,2803,SC,ECE,Assam,3.98,0,63,Horizon Chennai Institute of Technology,Tier 3,3,ECE,54415,1.84,7.59,1
277,14140,General,EEE,Karnataka,3.71,0,28,PES University,Tier 2,5,EEE,2825,4.5,11.8,0
278,20322,OBC,CE,Gujarat,2.88,0,44,Summit Hyderabad College of Engineering,Tier 3,7,CE,20757,2.6,8.22,1
279,6670,General,CSE,Uttar Pradesh,4.54,0,126,National Noida University of Engineering,Tier 3,1,CSE,16375,3.39,4.9,1
280,500,OBC,CSE,Odisha,4.69,1,31,Metropolitan Bhubaneswar Institute of Technology,Tier 3,1,CSE,25985,1.52,7.46,1
281,22099,OBC,CE,Uttarakhand,2.82,0,33,Imperial Hyderabad University of Engineering,Tier 3,7,CE,20727,3.4,4.87,0
282,9340,EWS,CHE,Rajasthan,1.89,0,82,Metropolitan Lucknow College of Engineering,Tier 3,8,CHE,18177,1.26,7.21,1
283,19616,EWS,CE,West Bengal,4.65,1,126,National Noida University of Engineering,Tier 3,7,CE,15831,3.39,4.9,0
284,7107,OBC,AI_DS,Maharashtra,1.4,1,57,Zenith Noida College of Engineering,Tier 3,2,AI_DS,26825,2.66,6.45,1
285,23221,OBC,AERO,West Bengal,1.97,0,112,Global Noida Polytechnic & Tech Campus,Tier 2,9,AERO,5581,4.2,9.02,0
286,10192,OBC,AERO,Telangana,2.21,1,116,Summit Noida University of Engineering,Tier 2,9,AERO,5570,3.43,9.69,0
287,29295,General,IT,Uttar Pradesh,4.87,1,13,MNIT Jaipur,Tier 1,4,IT,302,1.7,14.0,0
288,1232,General,AERO,Uttar Pradesh,3.25,0,40,Summit Chandigarh University of Engineering,Tier 2,9,AERO,2840,2.73,10.5,1
289,10648,General,AI_DS,Madhya Pradesh,2.54,0,79,Horizon Ahmedabad Polytechnic & Tech Campus,Tier 3,2,AI_DS,13479,3.22,8.3,1
290,28223,General,CE,Kerala,4.48,0,128,National Bengaluru University of Engineering,Tier 3,7,CE,11242,3.01,7.82,0
291,14489,General,CSE,Gujarat,1.76,1,17,BMS College of Engineering,Tier 2,1,CSE,2904,2.9,12.8,0
292,5191,General,CE,Delhi,4.89,0,49,Summit Noida College of Engineering,Tier 2,7,CE,2361,4.22,7.7,0
293,32263,OBC,ME,Odisha,2.8,0,78,Apex Indore Institute of Technology,Tier 3,6,ME,21790,2.72,6.21,0
294,10208,OBC,CE,West Bengal,5.56,0,117,Imperial Noida University of Engineering,Tier 3,7,CE,21248,1.66,6.43,1
295,1701,General,AI_DS,Assam,5.58,1,60,Global Bengaluru College of Engineering,Tier 3,2,AI_DS,13527,2.01,8.0,1
296,6956,General,AERO,Odisha,2.92,1,100,Imperial Bengaluru University of Engineering,Tier 3,9,AERO,15498,1.73,7.94,1
297,6622,General,CHE,Madhya Pradesh,3.04,1,131,Global Indore Institute of Technology,Tier 3,8,CHE,12574,3.37,7.63,1
298,11069,General,ME,Odisha,5.84,1,84,Imperial Jaipur University of Engineering,Tier 2,6,ME,2270,3.18,10.79,0
299,22852,General,CE,Uttarakhand,1.59,0,131,Global Indore Institute of Technology,Tier 3,7,CE,11011,3.37,7.63,0
300,22441,General,ME,Punjab,3.73,1,6,IIT Roorkee,Tier 1,6,ME,238,2.25,20.0,0
301,3462,SC,AERO,Uttar Pradesh,4.99,1,116,Summit Noida University of Engineering,Tier 2,9,AERO,10918,3.43,9.69,1
302,12930,SC,AERO,Assam,2.24,1,95,Zenith Chandigarh College of Engineering,Tier 3,9,AERO,54486,2.22,8.46,1
303,7298,OBC,EEE,Assam,3.79,0,100,Imperial Bengaluru University of Engineering,Tier 3,5,EEE,23385,1.73,7.94,1
304,19857,OBC,CSE,Uttar Pradesh,3.3,1,99,Zenith Lucknow University of Engineering,Tier 3,1,CSE,25310,2.78,8.27,1
305,11800,General,CE,Kerala,3.8,1,133,Pioneer Hyderabad University of Engineering,Tier 3,7,CE,11833,2.42,6.92,0
306,13186,General,CE,Rajasthan,2.36,0,1,IIT Bombay,Tier 1,7,CE,201,2.5,24.5,0
307,1029,General,CE,Telangana,4.78,0,37,National Ahmedabad College of Engineering,Tier 2,7,CE,2257,3.3,11.15,0
308,10457,General,BIOTECH,Rajasthan,5.08,1,84,Imperial Jaipur University of Engineering,Tier 2,10,BIOTECH,2436,3.18,10.79,0
309,47399,General,AERO,West Bengal,4.08,1,95,Zenith Chandigarh College of Engineering,Tier 3,9,AERO,13403,2.22,8.46,0
310,7607,OBC,AERO,Delhi,3.61,1,45,Global Kochi Polytechnic & Tech Campus,Tier 3,9,AERO,27590,1.72,6.85,1
311,5464,OBC,AI_DS,Assam,5.53,0,34,Summit Bengaluru Institute of Technology,Tier 3,2,AI_DS,27590,1.87,8.04,1
312,14256,OBC,EEE,Madhya Pradesh,2.01,0,48,National Lucknow Institute of Technology,Tier 2,5,EEE,4673,3.18,8.49,0
313,21652,General,CSE,Madhya Pradesh,4.45,0,14,MNNIT Allahabad,Tier 1,1,CSE,325,1.78,15.2,0
314,9994,General,CHE,Odisha,4.76,0,55,Vanguard Chennai University of Engineering,Tier 3,8,CHE,13361,3.23,5.98,1
315,6362,SC,CHE,Tamil Nadu,3.25,1,64,Global Jaipur Institute of Technology,Tier 2,8,CHE,9071,3.02,11.43,1
316,22079,OBC,BIOTECH,Uttar Pradesh,5.0,0,57,Zenith Noida College of Engineering,Tier 3,10,BIOTECH,21116,2.66,6.45,1
317,12387,EWS,AI_DS,Uttarakhand,5.05,0,81,Apex Chandigarh College of Engineering,Tier 3,2,AI_DS,18635,1.46,6.36,1
318,7613,OBC,IT,Karnataka,4.95,1,56,Vanguard Chandigarh Institute of Technology,Tier 3,4,IT,29461,1.44,5.56,1
319,7145,ST,BIOTECH,Uttarakhand,2.47,0,93,Metropolitan Indore Institute of Technology,Tier 3,10,BIOTECH,56717,2.21,4.71,1
320,7207,EWS,EEE,Rajasthan,3.13,1,40,Summit Chandigarh University of Engineering,Tier 2,5,EEE,3677,2.73,10.5,0
321,6454,OBC,CSE,West Bengal,1.63,1,28,PES University,Tier 2,1,CSE,5938,4.5,11.8,0
322,12378,SC,CE,Kerala,1.02,0,128,National Bengaluru University of Engineering,Tier 3,7,CE,37938,3.01,7.82,1
323,5881,General,BIOTECH,Uttarakhand,5.36,0,43,Horizon Noida Institute of Technology,Tier 3,10,BIOTECH,11008,3.38,6.44,1
324,1475,General,AI_DS,Rajasthan,2.05,0,5,IIT Kanpur,Tier 1,2,AI_DS,280,2.4,23.0,0
325,18336,General,AI_DS,Odisha,1.15,1,63,Horizon Chennai Institute of Technology,Tier 3,2,AI_DS,15082,1.84,7.59,0
326,1260,ST,AI_DS,Punjab,5.37,0,53,Horizon Chandigarh Institute of Technology,Tier 2,2,AI_DS,13860,3.67,11.24,1
327,12761,OBC,BIOTECH,Punjab,2.41,1,131,Global Indore Institute of Technology,Tier 3,10,BIOTECH,21197,3.37,7.63,1
328,13148,OBC,BIOTECH,Tamil Nadu,1.59,1,90,Global Jaipur University of Engineering,Tier 3,10,BIOTECH,20874,1.78,5.27,1
329,16934,General,BIOTECH,Assam,2.56,0,64,Global Jaipur Institute of Technology,Tier 2,10,BIOTECH,2483,3.02,11.43,0
330,2526,General,ECE,Kerala,2.37,1,32,Horizon Pune College of Engineering,Tier 2,3,ECE,3145,3.93,9.18,1
331,54898,SC,CE,Madhya Pradesh,2.94,0,40,Summit Chandigarh University of Engineering,Tier 2,7,CE,8279,2.73,10.5,0
332,8083,General,CSE,Uttarakhand,5.77,0,6,IIT Roorkee,Tier 1,1,CSE,294,2.25,20.0,0
333,18058,EWS,IT,Uttarakhand,5.51,1,37,National Ahmedabad College of Engineering,Tier 2,4,IT,4598,3.3,11.15,0
334,15317,OBC,BIOTECH,Madhya Pradesh,5.05,0,7,IIT Guwahati,Tier 1,10,BIOTECH,402,2.2,19.5,0
335,5141,SC,CHE,Karnataka,2.28,1,27,MS Ramaiah Institute of Technology,Tier 2,8,CHE,9094,3.1,11.2,1
336,12778,General,CHE,Uttar Pradesh,3.84,1,15,IIIT Allahabad,Tier 1,8,CHE,248,2.1,20.5,0
337,2484,General,CHE,Karnataka,1.82,0,59,Metropolitan Pune College of Engineering,Tier 2,8,CHE,2448,3.67,8.01,0
338,7387,OBC,AERO,West Bengal,4.77,0,84,Imperial Jaipur University of Engineering,Tier 2,9,AERO,5303,3.18,10.79,0
339,26374,OBC,ECE,Kerala,5.97,1,122,Apex Pune College of Engineering,Tier 3,3,ECE,30388,3.05,7.66,1
340,6261,ST,AERO,Uttar Pradesh,2.8,1,1,IIT Bombay,Tier 1,9,AERO,1380,2.5,24.5,0
341,7208,OBC,CE,Odisha,2.25,0,34,Summit Bengaluru Institute of Technology,Tier 3,7,CE,18564,1.87,8.04,1
342,9297,General,CHE,Tamil Nadu,2.99,0,15,IIIT Allahabad,Tier 1,8,CHE,248,2.1,20.5,0
343,995,OBC,ME,Karnataka,4.49,1,96,Metropolitan Lucknow College of Engineering,Tier 3,6,ME,21092,1.39,6.71,1
344,17953,EWS,CHE,West Bengal,3.84,1,81,Apex Chandigarh College of Engineering,Tier 3,8,CHE,18455,1.46,6.36,1
345,8872,General,AERO,Maharashtra,3.93,0,48,National Lucknow Institute of Technology,Tier 2,9,AERO,2731,3.18,8.49,0
346,7532,General,CSE,Gujarat,5.88,0,127,National Ahmedabad Polytechnic & Tech Campus,Tier 3,1,CSE,15602,1.48,6.32,1
347,2496,SC,IT,Punjab,4.58,0,78,Apex Indore Institute of Technology,Tier 3,4,IT,61820,2.72,6.21,1
348,37142,SC,BIOTECH,West Bengal,2.45,0,126,National Noida University of Engineering,Tier 3,10,BIOTECH,44130,3.39,4.9,1
349,3067,SC,CHE,Uttarakhand,5.25,1,113,National Jaipur Institute of Technology,Tier 3,8,CHE,44587,3.32,7.49,1
350,491,OBC,CHE,Punjab,2.18,1,18,College of Engineering Pune,Tier 2,8,CHE,4401,1.45,13.2,1
351,19270,OBC,BIOTECH,Telangana,5.99,0,114,Summit Pune College of Engineering,Tier 3,10,BIOTECH,20063,1.31,5.67,1
352,4074,SC,AERO,Gujarat,4.67,1,20,PSG College of Technology,Tier 2,9,AERO,10425,1.65,12.5,1
353,16089,SC,ME,Karnataka,5.32,1,116,Summit Noida University of Engineering,Tier 2,6,ME,8010,3.43,9.69,0
354,2907,OBC,BIOTECH,Tamil Nadu,2.13,0,110,Summit Ahmedabad Polytechnic & Tech Campus,Tier 3,10,BIOTECH,21576,3.02,5.11,1
355,9542,SC,CHE,Delhi,2.36,0,79,Horizon Ahmedabad Polytechnic & Tech Campus,Tier 3,8,CHE,45682,3.22,8.3,1
356,501,General,IT,Maharashtra,3.16,0,128,National Bengaluru University of Engineering,Tier 3,4,IT,17530,3.01,7.82,1
357,1944,General,CE,Telangana,1.03,1,123,Pioneer Bhubaneswar Polytechnic & Tech Campus,Tier 3,7,CE,11453,1.74,8.04,1
358,5553,SC,ECE,Uttar Pradesh,3.57,0,126,National Noida University of Engineering,Tier 3,3,ECE,54856,3.39,4.9,1
359,4971,General,CHE,Assam,3.52,0,80,Vanguard Lucknow Institute of Technology,Tier 3,8,CHE,12283,1.36,4.66,1
360,3513,General,CE,Uttar Pradesh,3.46,1,118,Pioneer Lucknow Institute of Technology,Tier 3,7,CE,10697,2.5,7.48,0
361,1997,General,ECE,West Bengal,2.86,0,112,Global Noida Polytechnic & Tech Campus,Tier 2,3,ECE,3209,4.2,9.02,1
362,14866,OBC,AI_DS,Rajasthan,3.66,1,111,Metropolitan Ahmedabad Polytechnic & Tech Campus,Tier 2,2,AI_DS,5604,3.41,9.14,0
363,742,OBC,ECE,Odisha,4.16,1,24,Thapar Institute of Engg & Tech,Tier 2,3,ECE,5667,4.2,12.0,1
364,44732,OBC,BIOTECH,Delhi,4.51,1,60,Global Bengaluru College of Engineering,Tier 3,10,BIOTECH,19552,2.01,8.0,0
365,2979,General,EEE,Odisha,1.58,0,64,Global Jaipur Institute of Technology,Tier 2,5,EEE,2630,3.02,11.43,1
366,33916,OBC,BIOTECH,Punjab,5.69,1,96,Metropolitan Lucknow College of Engineering,Tier 3,10,BIOTECH,21653,1.39,6.71,0
367,6156,General,BIOTECH,West Bengal,1.56,0,124,Summit Pune University of Engineering,Tier 3,10,BIOTECH,11350,1.3,8.48,1
368,23850,OBC,CHE,Gujarat,5.69,0,55,Vanguard Chennai University of Engineering,Tier 3,8,CHE,24122,3.23,5.98,1
369,9441,SC,CSE,Rajasthan,3.71,1,131,Global Indore Institute of Technology,Tier 3,1,CSE,53267,3.37,7.63,1
370,1671,OBC,AI_DS,Maharashtra,2.3,0,28,PES University,Tier 2,2,AI_DS,4807,4.5,11.8,0
371,5728,OBC,AERO,West Bengal,4.74,1,132,National Bengaluru Polytechnic & Tech Campus,Tier 3,9,AERO,24699,1.45,6.27,1
372,15598,General,CSE,West Bengal,3.05,0,79,Horizon Ahmedabad Polytechnic & Tech Campus,Tier 3,1,CSE,15193,3.22,8.3,0
373,29635,General,AERO,Tamil Nadu,4.11,1,12,VNIT Nagpur,Tier 1,9,AERO,296,1.75,13.5,0
374,26426,General,ECE,Uttar Pradesh,2.28,1,30,Kalinga Institute of Industrial Tech,Tier 2,3,ECE,3153,3.5,8.2,0
375,3485,General,EEE,Kerala,3.44,0,35,Horizon Bhubaneswar University of Engineering,Tier 2,5,EEE,2977,4.23,9.31,0
376,2242,OBC,ECE,Delhi,4.87,0,40,Summit Chandigarh University of Engineering,Tier 2,3,ECE,5406,2.73,10.5,1
377,7964,General,IT,Punjab,1.58,0,77,Zenith Jaipur College of Engineering,Tier 3,4,IT,16126,2.2,5.84,1
378,12978,OBC,AI_DS,Odisha,4.36,1,44,Summit Hyderabad College of Engineering,Tier 3,2,AI_DS,26985,2.6,8.22,1
379,12476,General,CE,Tamil Nadu,2.62,0,13,MNIT Jaipur,Tier 1,7,CE,211,1.7,14.0,0
380,20628,OBC,CE,Assam,2.2,1,63,Horizon Chennai Institute of Technology,Tier 3,7,CE,21032,1.84,7.59,1
381,1937,General,ECE,Madhya Pradesh,1.68,1,29,SSN College of Engineering,Tier 2,3,ECE,3008,1.8,10.5,0
382,22435,OBC,CSE,Gujarat,2.64,0,35,Horizon Bhubaneswar University of Engineering,Tier 2,1,CSE,5081,4.23,9.31,0
383,18589,General,AI_DS,Delhi,1.3,1,9,IIIT Hyderabad,Tier 1,2,AI_DS,264,3.8,31.0,0
384,5672,General,IT,West Bengal,3.7,0,11,NIT Surathkal,Tier 1,4,IT,347,1.85,16.8,0
385,6733,General,ECE,Punjab,3.28,1,27,MS Ramaiah Institute of Technology,Tier 2,3,ECE,3346,3.1,11.2,0
386,31230,General,AI_DS,Tamil Nadu,4.92,1,111,Metropolitan Ahmedabad Polytechnic & Tech Campus,Tier 2,2,AI_DS,2667,3.41,9.14,0
387,15477,SC,AI_DS,Uttar Pradesh,2.22,1,34,Summit Bengaluru Institute of Technology,Tier 3,2,AI_DS,46583,1.87,8.04,1
388,14335,EWS,AERO,Odisha,2.19,1,43,Horizon Noida Institute of Technology,Tier 3,9,AERO,19415,3.38,6.44,1
389,10972,General,IT,Tamil Nadu,3.62,0,83,Zenith Pune College of Engineering,Tier 2,4,IT,3173,3.1,10.72,0
390,2115,SC,CE,Kerala,5.18,0,104,Summit Jaipur Polytechnic & Tech Campus,Tier 2,7,CE,8180,3.22,10.0,1
391,32670,ST,IT,Uttar Pradesh,3.84,0,19,Veermata Jijabai Technological Institute,Tier 2,4,IT,16621,1.4,14.0,0
392,3380,OBC,AI_DS,Assam,1.53,0,23,Manipal Institute of Technology,Tier 2,2,AI_DS,5079,3.85,11.5,0
393,9159,General,ECE,Delhi,5.67,1,80,Vanguard Lucknow Institute of Technology,Tier 3,3,ECE,14222,1.36,4.66,1
394,17615,General,EEE,Uttar Pradesh,4.55,1,19,Veermata Jijabai Technological Institute,Tier 2,5,EEE,2835,1.4,14.0,0
395,8045,ST,EEE,Kerala,1.2,1,62,Apex Noida Institute of Technology,Tier 3,5,EEE,62984,3.17,7.77,1
396,8391,General,BIOTECH,Uttar Pradesh,1.07,1,59,Metropolitan Pune College of Engineering,Tier 2,10,BIOTECH,2259,3.67,8.01,0
397,37561,SC,CSE,West Bengal,1.96,0,15,IIIT Allahabad,Tier 1,1,CSE,1017,2.1,20.5,0
398,1048,General,ECE,Punjab,1.66,1,55,Vanguard Chennai University of Engineering,Tier 3,3,ECE,16070,3.23,5.98,1
399,4921,OBC,CSE,Uttarakhand,1.03,1,129,Global Chennai College of Engineering,Tier 2,1,CSE,5500,4.47,9.66,0
400,3048,General,ME,Kerala,4.14,1,58,Pioneer Kochi Institute of Technology,Tier 2,6,ME,2450,2.76,8.15,0
401,52498,OBC,IT,West Bengal,2.11,0,133,Pioneer Hyderabad University of Engineering,Tier 3,4,IT,31549,2.42,6.92,0
402,2620,SC,CSE,Odisha,2.78,1,49,Summit Noida College of Engineering,Tier 2,1,CSE,10166,4.22,7.7,1
403,16412,OBC,BIOTECH,Telangana,2.19,0,70,Apex Chennai Institute of Technology,Tier 2,10,BIOTECH,4281,3.45,7.79,0
404,18598,OBC,ME,Kerala,3.45,1,5,IIT Kanpur,Tier 1,6,ME,445,2.4,23.0,0
405,521,General,CHE,Assam,1.57,1,127,National Ahmedabad Polytechnic & Tech Campus,Tier 3,8,CHE,12674,1.48,6.32,1
406,2496,EWS,ME,Uttarakhand,3.96,0,119,Horizon Noida University of Engineering,Tier 3,6,ME,16251,2.63,7.38,1
407,25539,General,ECE,Telangana,4.84,1,84,Imperial Jaipur University of Engineering,Tier 2,3,ECE,3205,3.18,10.79,0
408,5490,General,AI_DS,Delhi,5.37,0,95,Zenith Chandigarh College of Engineering,Tier 3,2,AI_DS,13255,2.22,8.46,1
409,5744,General,AI_DS,Telangana,5.26,1,56,Vanguard Chandigarh Institute of Technology,Tier 3,2,AI_DS,13616,1.44,5.56,1
410,8345,OBC,EEE,Uttar Pradesh,2.91,0,22,SRM Institute of Science and Technology,Tier 2,5,EEE,5002,2.6,8.5,0
411,4976,General,CSE,West Bengal,2.37,0,66,Horizon Lucknow University of Engineering,Tier 3,1,CSE,16144,2.73,5.76,0
